minute_index,resp_mean,resp_std,resp_min,resp_max,emg_mean,emg_std,emg_min,emg_max,temp_mean,temp_std,temp_min,temp_max,stage,is_light_stage,is_deep_stage,is_sleep_stage,minutes_since_start,clock_minutes,dataset_id,proxy_stress,proxy_body_battery,proxy_motion,proxy_light_sleep_score
17,104.85,18.445256842885097,63.0,143.0,3.171,0.05273265907702121,3.06,3.3040000000000003,37.53036030714707,0.017600733869641044,37.49202598936799,37.57471943295924,Sleep stage W,False,False,False,17,17,SC4011E0,0.0,99.575,9.27536108051957,0.3464563060386312
18,103.41666666666667,16.784210503393425,69.0,140.0,3.1319000000000004,0.05762108988903275,2.99,3.2800000000000002,37.53898405197874,0.01567310611220013,37.50620200826934,37.56645008860012,Sleep stage W,False,False,False,18,18,SC4011E0,0.0,99.55,8.449726341585745,0.3467717435524118
19,100.68333333333334,15.74112624800257,70.0,146.0,3.1585666666666667,0.05939595010511134,2.984,3.2760000000000002,37.57314431974798,0.015494062888979624,37.535735380980505,37.612522150029534,Sleep stage W,False,False,False,19,19,SC4011E0,0.0,99.525,7.929959074106397,0.34697032300512465
20,98.71666666666667,15.30696101633357,56.0,131.0,3.1626,0.05529593113421656,3.044,3.294,37.596337861783816,0.016900797776402538,37.55699940933255,37.62197282929711,Sleep stage W,False,False,False,20,20,SC4011E0,0.0,99.5,7.708776439301002,0.3470548268385081
21,97.11666666666666,15.25351507758858,58.0,124.0,3.1870333333333334,0.06000943444344585,3.0220000000000002,3.332,37.61470761961016,0.014152742260541877,37.57590076786769,37.64559952746604,Sleep stage W,False,False,False,21,21,SC4011E0,0.0,99.475,7.686766973237735,0.34706323565529745
22,88.86666666666666,15.50748923011789,50.0,127.0,3.145566666666667,0.06247142457867345,2.992,3.282,37.624197676708015,0.013855891303392388,37.5912581216775,37.6574128765505,Sleep stage W,False,False,False,22,22,SC4011E0,0.0,99.45,7.816216039637618,0.34701377904968134
23,88.01666666666667,15.146497578281553,49.0,130.0,3.128833333333333,0.05444053840863648,2.962,3.244,37.623646387084065,0.014785247899713768,37.5912581216775,37.65977554636739,Sleep stage W,False,False,False,23,23,SC4011E0,0.0,99.425,7.627689327549413,0.3470858065390032
24,79.21666666666667,15.835710347888483,39.0,120.0,3.1066000000000003,0.06315831958921453,2.924,3.242,37.629690884032286,0.016344124116791554,37.59716479621973,37.660956881275844,Sleep stage W,False,False,False,24,24,SC4011E0,0.0,99.4,7.981013493533456,0.3469508174315675
25,83.86666666666666,16.202331793774484,43.0,124.0,3.173666666666667,0.061533911156550346,3.0260000000000002,3.332,37.636089781453045,0.012109739243865882,37.598346131128174,37.660956881275844,Sleep stage W,False,False,False,25,25,SC4011E0,0.0,99.375,8.162699808043792,0.3468814033473066
26,87.05,14.515996922935283,52.0,125.0,3.155333333333333,0.05413275861763888,3.0540000000000003,3.278,37.621204961606615,0.013935788544922714,37.59480212640283,37.65150620200827,Sleep stage W,False,False,False,26,26,SC4011E0,0.0,99.35,7.312131220085281,0.34720636695171103
27,104.43333333333334,19.58687202070702,47.0,157.0,3.1347333333333336,0.061549943586940756,2.972,3.2720000000000002,37.61244339436897,0.017844110608321136,37.57944477259303,37.65032486709982,Sleep stage W,False,False,False,27,27,SC4011E0,0.0,99.325,9.854985953940451,0.3462348577148442
28,105.28333333333333,17.145545258819336,55.0,134.0,3.1372,0.061326666304308525,3.0,3.266,37.60401653868872,0.012586992712943371,37.57590076786769,37.63142350856468,Sleep stage W,False,False,False,28,28,SC4011E0,0.0,99.3,8.634099295713977,0.34670130302524393
29,96.06666666666666,16.145037077139904,54.0,129.0,3.1394666666666664,0.06118373058983016,2.994,3.2640000000000002,37.61055325851545,0.0139522048798636,37.581807442409925,37.64323685764914,Sleep stage W,False,False,False,29,29,SC4011E0,0.0,99.275,8.133702269159782,0.34689248198915634
30,90.33333333333333,17.39029103328125,46.0,129.0,3.1225666666666667,0.06454362004790938,2.974,3.2520000000000002,37.62467021067139,0.011512393389018322,37.598346131128174,37.649143532191374,Sleep stage W,False,False,False,30,30,SC4011E0,0.0,99.25,8.759689136688534,0.346653320854285
31,90.13333333333334,12.992904046269082,63.0,113.0,3.1598333333333333,0.052249774055864555,3.04,3.244,37.63037999606222,0.009722636690996397,37.614884819846424,37.65859421145895,Sleep stage W,False,False,False,31,31,SC4011E0,0.0,99.225,6.548701797190406,0.3474980386410781
32,81.6,14.373818792049196,60.0,118.0,3.137,0.13729603053256859,2.168,3.2760000000000002,37.62876550502067,0.011883283838590497,37.59952746603662,37.6574128765505,Sleep stage W,False,False,False,32,32,SC4011E0,0.0,99.2,7.3242054265571666,0.34720175394611574
33,78.78333333333333,13.44010375290641,47.0,116.0,3.1265,0.04875465789713492,3.0100000000000002,3.236,37.63591258121677,0.012726656449202482,37.60307147076196,37.66213821618429,Sleep stage W,False,False,False,33,33,SC4011E0,0.0,99.175,6.76880653435034,0.3474139466234012
34,80.73333333333333,13.952140417234277,41.0,109.0,3.101,0.06514957150025351,2.952,3.238,37.63469186847805,0.011611519968377913,37.61134081512109,37.65623154164206,Sleep stage W,False,False,False,34,34,SC4011E0,0.0,99.15,7.041219780117392,0.34730986990168206
35,76.63333333333334,12.323374357518947,48.0,109.0,3.1153333333333335,0.05801915392542548,2.97,3.224,37.623272297696396,0.012274329309235974,37.59952746603662,37.655050206733605,Sleep stage W,False,False,False,35,35,SC4011E0,0.0,99.125,6.219706332684899,0.34762373285726705
36,80.05,13.322193262872794,46.0,113.0,3.1508333333333334,0.07197989688486339,2.918,3.286,37.62333136444182,0.01201603054446926,37.595983461311285,37.65032486709982,Sleep stage W,False,False,False,36,36,SC4011E0,0.0,99.1,6.73307652832126,0.3474275974349983
37,74.33333333333333,14.616961228502847,41.0,109.0,3.1690666666666667,0.05738114285682669,3.0660000000000003,3.318,37.62711163614885,0.012542611641246216,37.595983461311285,37.6574128765505,Sleep stage W,False,False,False,37,37,SC4011E0,0.0,99.075,7.36586175710825,0.3471858389552335
38,74.76666666666667,14.313591054969013,44.0,103.0,3.1377,0.053572163169566644,3.012,3.238,37.63266391021855,0.013574946579217163,37.604252805670406,37.66804489072652,Sleep stage W,False,False,False,38,38,SC4011E0,0.0,99.05,7.210367690654073,0.347245246171787
39,74.1,14.716996976285609,41.0,111.0,3.136166666666667,0.04790865150355305,3.028,3.2520000000000002,37.63106910809214,0.01150877300440516,37.604252805670406,37.65386887182516,Sleep stage W,False,False,False,39,39,SC4011E0,0.0,99.025,7.406407139646357,0.34717034840710126
40,69.78333333333333,16.688410815759408,23.0,106.0,3.1325333333333334,0.048391275614056324,3.032,3.282,37.62185469580626,0.01147720213905123,37.598346131128174,37.652687536916716,Sleep stage W,False,False,False,40,40,SC4011E0,0.0,99.0,8.39259668349376,0.3467935701985809
41,73.5,17.76935564391686,25.0,105.0,3.145866666666667,0.05300675009426212,2.998,3.27,37.62404016538689,0.01220577766928657,37.59243945658594,37.649143532191374,Sleep stage W,False,False,False,41,41,SC4011E0,0.0,98.975,8.937684572052692,0.3465853168872184
42,67.91666666666667,15.430804328427676,32.0,104.0,3.1624333333333334,0.050303202902223065,3.0340000000000003,3.266,37.62782043709391,0.013463115474107265,37.58298877731837,37.6574128765505,Sleep stage W,False,False,False,42,42,SC4011E0,0.0,98.95,7.765705367116062,0.3470330768822558
43,63.9,13.839195545021152,36.0,99.0,3.176,0.042098297669462444,3.0580000000000003,3.326,37.63132506398897,0.010604176254450407,37.61015948021264,37.65859421145895,Sleep stage W,False,False,False,43,43,SC4011E0,0.0,98.925,6.9616960701800386,0.3473402522973909
44,69.56666666666666,14.04797336114913,35.0,106.0,3.147666666666667,0.05673466508425178,3.0180000000000002,3.27,37.62146091750345,0.014331636932528868,37.590076786769046,37.663319551092734,Sleep stage W,False,False,False,44,44,SC4011E0,0.0,98.9,7.080721345658818,0.3472947781485892
45,67.6,19.57736788573309,3.0,98.0,3.1456,0.05078818760302439,3.0220000000000002,3.258,37.61456979720417,0.013046250165544006,37.58298877731837,37.646780862374484,Sleep stage W,False,False,False,45,45,SC4011E0,0.0,98.875,9.839472130469568,0.34624078484178555
46,70.23333333333333,15.263645989372556,31.0,102.0,3.122,0.05638084781200088,2.94,3.248,37.61549517621579,0.01597715126970756,37.58653278204371,37.66213821618429,Sleep stage W,False,False,False,46,46,SC4011E0,0.0,98.85,7.688203842498279,0.3470626866928498
47,59.65,15.391366627647676,15.0,104.0,3.144366666666667,0.05432923297411395,3.0060000000000002,3.2520000000000002,37.62189407363654,0.017823242940428294,37.564087418783224,37.65623154164206,Sleep stage W,False,False,False,47,47,SC4011E0,0.0,98.825,7.750012546797952,0.34703907239575826
48,63.31666666666667,15.684909591352094,19.0,94.0,3.1531666666666665,0.05750743913230331,3.008,3.266,37.62061429415239,0.012308627303311098,37.59362079149439,37.65386887182516,Sleep stage W,False,False,False,48,48,SC4011E0,0.0,98.8,7.89996223480835,0.34698178343425057
49,65.06666666666666,14.797372139073282,27.0,95.0,3.0900333333333334,0.12744017768697957,2.54,3.248,37.62224847410907,0.0146144810560993,37.581807442409925,37.663319551092734,Sleep stage W,False,False,False,49,49,SC4011E0,0.0,98.775,7.526126247223621,0.34712460917658516
50,69.1,15.77519149381923,34.0,104.0,3.1118333333333337,0.05392252672945589,2.986,3.234,37.626540657609766,0.01641512453263189,37.57117542823391,37.6574128765505,Sleep stage W,False,False,False,50,50,SC4011E0,0.0,98.75,7.941518273639071,0.34696590676027694
51,67.01666666666667,17.45326298687122,25.0,121.0,3.1022666666666665,0.07113973729373914,2.7680000000000002,3.192,37.623055719629846,0.015475474775889819,37.58298877731837,37.6574128765505,Sleep stage W,False,False,False,51,51,SC4011E0,0.0,98.725,8.79777123072935,0.3466387714167465
52,62.416666666666664,15.815911467745245,21.0,92.0,3.1169000000000002,0.05688283279396926,2.976,3.24,37.609805079740106,0.017422587397057574,37.5735380980508,37.646780862374484,Sleep stage W,False,False,False,52,52,SC4011E0,0.0,98.7,7.964838566666592,0.3469569971360735
53,63.333333333333336,15.109231909296012,28.0,107.0,3.1563000000000003,0.056492860905899764,2.99,3.2840000000000003,37.59749950777712,0.015919690245643603,37.564087418783224,37.62669816893089,Sleep stage W,False,False,False,53,53,SC4011E0,0.0,98.675,7.611108815553906,0.34709214119915555
54,55.416666666666664,17.166140768643626,14.0,94.0,3.1102333333333334,0.06107819214380516,2.954,3.2640000000000002,37.59362079149439,0.013786740187497289,37.564087418783224,37.62551683402244,Sleep stage W,False,False,False,54,54,SC4011E0,0.0,98.65,8.644148576465618,0.34669746365174603
55,63.483333333333334,18.5799997009927,21.0,103.0,3.1366,0.05740301966505482,2.994,3.282,37.585253002559554,0.015248362492728052,37.547548730064975,37.62669816893089,Sleep stage W,False,False,False,55,55,SC4011E0,0.0,98.625,9.347402870161405,0.34642878214466055
56,69.2,15.8837443108775,29.0,111.0,3.123266666666667,0.04742146724380802,3.004,3.208,37.58318566646978,0.013071719725461365,37.55109273479031,37.61134081512109,Sleep stage W,False,False,False,56,56,SC4011E0,0.0,98.6,7.989293622682558,0.34694765397050004
57,63.25,16.637933565600427,26.0,109.0,3.1005,0.05345231519775361,2.978,3.228,37.59803110848592,0.014775137045065492,37.567631423508566,37.634967513290015,Sleep stage W,False,False,False,57,57,SC4011E0,0.0,98.575,8.372419097997968,0.34680127913705305
58,69.73333333333333,12.463101094386136,36.0,100.0,3.1381333333333337,0.058224698844695943,3.0140000000000002,3.258,37.57428627682614,0.016103992058460137,37.52982870643827,37.60543414057885,Sleep stage W,False,False,False,58,58,SC4011E0,0.0,98.55,6.289775246037764,0.34759696270967144
59,68.03333333333333,14.595623392723665,24.0,97.0,3.1439000000000004,0.058813178795232596,2.95,3.262,37.56012994683993,0.013385841676280373,37.52392203189604,37.59243945658594,Sleep stage W,False,False,False,59,59,SC4011E0,0.0,98.525,7.356624875157065,0.34718936794806815
60,69.51666666666667,14.127386720676812,28.0,95.0,3.0938333333333334,0.05637882778332864,2.952,3.222,37.54183894467415,0.014516753429079557,37.49320732427643,37.57117542823391,Sleep stage W,False,False,False,60,60,SC4011E0,0.0,98.5,7.120072188121735,0.34727974397993533
61,65.68333333333334,13.5873613659492,35.0,113.0,3.1552000000000002,0.04966850108469141,3.0500000000000003,3.2600000000000002,37.53299862177594,0.013730092889667447,37.50974601299468,37.57117542823391,Sleep stage W,False,False,False,61,61,SC4011E0,0.0,98.475,6.843349184059291,0.3473854672644474
62,69.95,16.148709958796502,29.0,98.0,3.1129333333333333,0.05052585696672762,2.998,3.208,37.526324079543215,0.01353469358225504,37.49438865918488,37.55463673951565,Sleep stage W,False,False,False,62,62,SC4011E0,0.0,98.45,8.124880836364978,0.3468958522577479
63,67.01666666666667,13.993440923836031,27.0,95.0,3.1291,0.06071729572370634,2.978,3.254,37.52937586139004,0.011335259161674292,37.50383933845245,37.553455404607206,Sleep stage W,False,False,False,63,63,SC4011E0,0.0,98.425,7.057437757641722,0.34730367374947624
64,71.36666666666666,16.069605540342998,8.0,100.0,3.1556333333333333,0.052948392064558585,3.0180000000000002,3.2880000000000003,37.51943295924395,0.012434543670848404,37.49438865918488,37.547548730064975,Sleep stage W,False,False,False,64,64,SC4011E0,0.0,98.4,8.087751162236058,0.3469100378189197
65,71.46666666666667,11.628222372983565,43.0,106.0,3.1284,0.053427583387859405,3.0180000000000002,3.258,37.51909824768655,0.01245415319910915,37.49438865918488,37.54282339043119,Sleep stage W,False,False,False,65,65,SC4011E0,0.0,98.375,5.8675387698796415,0.3477582800791886
66,73.46666666666667,15.489207712325234,38.0,123.0,3.134466666666667,0.06071613367869283,2.99,3.302,37.520988383540065,0.01264357991045703,37.496751329001775,37.55227406969876,Sleep stage W,False,False,False,66,66,SC4011E0,0.0,98.35,7.80531998984131,0.3470179419351508
67,71.4,13.269262727572071,45.0,103.0,3.0873,0.05210991588299994,2.972,3.224,37.50173262453239,0.012556079823335417,37.468399291199056,37.5380980507974,Sleep stage W,False,False,False,67,67,SC4011E0,0.0,98.325,6.686741279669036,0.3474453000278592
68,74.21666666666667,12.385598716071645,52.0,110.0,3.0866666666666664,0.06192647970689828,2.942,3.242,37.4908249655444,0.011241301569220319,37.456585942114586,37.51210868281158,Sleep stage W,False,False,False,68,68,SC4011E0,0.0,98.3,6.25472583774272,0.34761035349580327
69,71.05,13.560266713207872,38.0,108.0,3.1205,0.06517936790120005,2.99,3.3040000000000003,37.47796810395747,0.01002094217220421,37.45540460720614,37.50383933845245,Sleep stage W,False,False,False,69,69,SC4011E0,0.0,98.275,6.845312724505136,0.34738471708487373
70,64.51666666666667,15.409403694569823,19.0,102.0,3.1223,0.0623376023493578,2.994,3.29,37.4786572159874,0.012766238526780474,37.448316597755465,37.51092734790313,Sleep stage W,False,False,False,70,70,SC4011E0,0.0,98.25,7.767039449634269,0.34703256718995135
71,65.96666666666667,14.456793866168557,28.0,93.0,3.0910333333333337,0.05572371328458157,2.93,3.212,37.47475881078953,0.00999861578780693,37.448316597755465,37.49556999409332,Sleep stage W,False,False,False,71,71,SC4011E0,0.0,98.225,7.2841206463688595,0.3472170685190217
72,70.43333333333334,15.424403464063765,39.0,120.0,3.1180333333333334,0.06703281949082035,2.942,3.242,37.47914943886592,0.01141828074537759,37.4518606024808,37.50620200826934,Sleep stage W,False,False,False,72,72,SC4011E0,0.0,98.2,7.779234551522703,0.34702790799571137
73,70.21666666666667,14.595766128877543,38.0,103.0,3.1290666666666667,0.04838383568461225,3.0100000000000002,3.214,37.47489663319551,0.012063698922888243,37.4518606024808,37.52628470171293,Sleep stage W,False,False,False,73,73,SC4011E0,0.0,98.175,7.346266900123384,0.347193325259623
74,62.583333333333336,15.045809678740751,28.0,103.0,3.133766666666667,0.07424382503316744,3.0180000000000002,3.286,37.47290805276629,0.01295792410492079,37.42114589486119,37.49556999409332,Sleep stage W,False,False,False,74,74,SC4011E0,0.0,98.15,7.597148664403543,0.347097474738508
75,66.5,17.22159497065627,24.0,112.0,3.1774,0.046143688625856556,3.068,3.2840000000000003,37.279641661744435,0.23946322895664127,36.515062020082695,37.48139397519196,Sleep stage W,False,False,False,75,75,SC4011E0,0.0,98.125,8.65694117395399,0.3466925761815898
76,74.45,13.456627858915226,38.0,97.0,3.1365666666666665,0.04669916725405523,3.024,3.254,36.982358732033866,0.5702752537804694,35.99054932073243,37.604252805670406,Sleep stage W,False,False,False,76,76,SC4011E0,0.0,98.1,6.775013096711668,0.3474115753779726
77,62.56666666666667,15.336630080373663,18.0,92.0,3.1226333333333334,0.06429255184095753,2.93,3.266,37.671923607009255,0.03132735331405769,37.58771411695216,37.72829297105729,Sleep stage W,False,False,False,77,77,SC4011E0,0.0,98.075,7.732607592027789,0.3470457220380289
78,61.53333333333333,17.456103676237596,20.0,89.0,3.0897,0.061901884731672865,2.942,3.226,37.73388462295727,0.01659886482573303,37.686946249261666,37.76491435321914,Sleep stage W,False,False,False,78,78,SC4011E0,0.0,98.05,8.789953722850472,0.34664175813124987
79,62.03333333333333,13.562161414104397,30.0,90.0,3.1027666666666667,0.05412219713040324,2.98,3.24,37.71750344556015,0.022184226844683488,37.681039574719435,37.77909037212049,Sleep stage W,False,False,False,79,79,SC4011E0,0.0,98.025,6.8352029041826015,0.3473885795877905
80,66.53333333333333,14.106105848965628,14.0,94.0,3.1380333333333335,0.06625253873542442,2.91,3.254,37.70844654459539,0.010787944519517638,37.686946249261666,37.735380980507976,Sleep stage W,False,False,False,80,80,SC4011E0,0.0,98.0,7.119305463218239,0.3472800369106781
81,67.7,14.860798542922698,34.0,98.0,3.1522666666666668,0.05839459640145557,2.894,3.2680000000000002,37.72279976373302,0.011973369831588258,37.701122268163026,37.754282339043115,Sleep stage W,False,False,False,81,81,SC4011E0,0.0,97.975,7.488793867862804,0.34713887218221434
82,66.9,15.628712892195141,20.0,100.0,3.1504333333333334,0.06296357853729595,3.004,3.2760000000000002,37.74303996849774,0.012916573608417397,37.7082102776137,37.774365032486706,Sleep stage W,False,False,False,82,82,SC4011E0,0.0,97.95,7.877320024634867,0.34699043399381013
83,56.03333333333333,16.630260237156712,12.0,100.0,3.0881,0.05668206653489843,2.93,3.242,37.75859421145895,0.01570305470269947,37.723567631423506,37.78735971647962,Sleep stage W,False,False,False,83,83,SC4011E0,0.0,97.925,8.371812185113255,0.34680151101088585
84,59.63333333333333,16.408297359026083,-1.0,90.0,3.0711999999999997,0.19038599388260333,2.012,3.2800000000000002,37.77954321716873,0.013897794211660944,37.734199645599524,37.80980507974011,Sleep stage W,False,False,False,84,84,SC4011E0,0.0,97.9,8.394534673395645,0.346792829780709
85,63.96666666666667,17.328172308571826,15.0,107.0,3.1049,0.06233824401333957,2.946,3.23,37.78330379996063,0.014344614474078159,37.75073833431778,37.81334908446544,Sleep stage W,False,False,False,85,85,SC4011E0,0.0,97.875,8.726424398299253,0.34666602979914807
86,62.016666666666666,16.9896945888448,25.0,99.0,3.086566666666667,0.07154773853092004,2.854,3.2920000000000003,37.777849970466626,0.016819577710311107,37.73656231541642,37.82870643827525,Sleep stage W,False,False,False,86,86,SC4011E0,0.0,97.85,8.56639503295332,0.34672716974730694
87,74.23333333333333,15.605946160215844,37.0,103.0,3.1273333333333335,0.04694914506380521,3.032,3.2640000000000002,37.78379602283914,0.012424610299704585,37.760189013585354,37.816893089190785,Sleep stage W,False,False,False,87,87,SC4011E0,0.0,97.825,7.849922225171727,0.3470009014479254
88,67.21666666666667,14.327237075661943,33.0,95.0,3.0666333333333338,0.05381634406840441,2.92,3.166,37.782634376845834,0.014855413687830662,37.74955699940933,37.80744240992321,Sleep stage W,False,False,False,88,88,SC4011E0,0.0,97.8,7.217434881899376,0.34724254611917205
89,70.56666666666666,18.282383749269556,25.0,100.0,3.0754666666666663,0.06019509023906271,2.926,3.208,37.77989761764127,0.016498547278722263,37.74483165977555,37.816893089190785,Sleep stage W,False,False,False,89,89,SC4011E0,0.0,97.775,9.20138696487384,0.34648456818655576
90,68.08333333333333,15.856956062105851,30.0,101.0,3.0422000000000002,0.051836537950239944,2.904,3.152,37.78751722780075,0.013719882556551915,37.75782634376846,37.81925575900768,Sleep stage W,False,False,False,90,90,SC4011E0,0.0,97.75,7.980314569003165,0.3469510844588688
91,69.2,17.397126199461795,34.0,114.0,3.0476,0.05744191268867469,2.918,3.182,37.7902933648356,0.01490619925946757,37.748375664500884,37.81571175428234,Sleep stage W,False,False,False,91,91,SC4011E0,0.0,97.725,8.756005012419571,0.3466547283907477
92,62.13333333333333,15.380145931976354,23.0,101.0,2.9896666666666665,0.13126927371712796,2.406,3.156,37.78655247095885,0.014951381545640775,37.754282339043115,37.8275251033668,Sleep stage W,False,False,False,92,92,SC4011E0,0.0,97.7,7.821342239705305,0.3470118205615894
93,57.96666666666667,14.767042884597972,19.0,93.0,2.9241,0.08548015364203944,2.666,3.076,37.78389446741485,0.014964404490980373,37.75073833431778,37.81925575900768,Sleep stage W,False,False,False,93,93,SC4011E0,0.0,97.675,7.469001595941025,0.3471464339098799
94,61.1,18.1463494951464,20.0,97.0,2.9687666666666668,0.08131755994590321,2.604,3.124,37.78635558180744,0.0196433712268106,37.73892498523331,37.831069108092144,Sleep stage W,False,False,False,94,94,SC4011E0,0.0,97.65,9.154492307519103,0.3465024845040604
95,63.28333333333333,19.125107116620864,21.0,122.0,2.9927,0.06758384915545042,2.73,3.086,37.79852333136444,0.015099883305088416,37.76963969285293,37.831069108092144,Sleep stage W,False,False,False,95,95,SC4011E0,0.0,97.625,9.630137407465883,0.3463207621264835
96,63.18333333333333,16.605713541495955,30.0,102.0,3.0325333333333333,0.06590383566648876,2.854,3.196,37.80411498326442,0.01453968728273849,37.76373301831069,37.836975782634376,Sleep stage W,False,False,False,96,96,SC4011E0,0.0,97.6,8.368760606414467,0.3468026768804314
97,64.5,16.490906585145638,27.0,94.0,3.054666666666667,0.09732123212445587,2.512,3.226,37.805512896239414,0.013695278766253583,37.77909037212049,37.83225044300059,Sleep stage W,False,False,False,97,97,SC4011E0,0.0,97.575,8.342774524697274,0.3468126049813497
98,62.1,13.88008165201728,32.0,103.0,3.0633333333333335,0.06904072872024328,2.818,3.262,37.80667454223272,0.015035667931857812,37.7767277023036,37.836975782634376,Sleep stage W,False,False,False,98,98,SC4011E0,0.0,97.55,7.009081554728883,0.3473221484571205
99,53.28333333333333,19.40540445912484,12.0,96.0,2.986266666666667,0.16572445672125624,2.2560000000000002,3.214,37.812896239417206,0.01599693761350467,37.77082102776137,37.84878913171884,Sleep stage W,False,False,False,99,99,SC4011E0,0.0,97.525,9.868426686283675,0.3462297226218135
100,56.46666666666667,16.13326446266292,15.0,104.0,3.0596,0.054038011313025505,2.924,3.184,37.82738728096082,0.01810578548311198,37.78499704666273,37.8806851742469,Sleep stage W,False,False,False,100,100,SC4011E0,0.0,97.5,8.120670242644485,0.3468974609342632
