minute_index,resp_mean,resp_std,resp_min,resp_max,emg_mean,emg_std,emg_min,emg_max,temp_mean,temp_std,temp_min,temp_max,stage,is_light_stage,is_deep_stage,is_sleep_stage,minutes_since_start,clock_minutes,dataset_id,proxy_stress,proxy_body_battery,proxy_motion,proxy_light_sleep_score
66,59.766666666666666,17.88143046726283,19.0,118.0,3.5001,0.0963309745962672,3.204,3.688,37.708254545454544,0.021822151154083005,37.66,37.78872727272727,Sleep stage W,False,False,False,66,66,SC4031E0,0.0,98.36053938963803,9.037046208227682,0.34668267901929994
67,49.233333333333334,24.865214434806088,-55.0,88.0,3.5626,0.09360861783689217,3.358,3.786,37.72090909090909,0.02065073588427115,37.656727272727274,37.771272727272724,Sleep stage W,False,False,False,67,67,SC4031E0,0.0,98.33569907735983,12.526215835239936,0.34540187383780474
68,63.416666666666664,17.368833837908888,10.0,100.0,3.629833333333333,0.07576656401224915,3.44,3.798,37.71998181818182,0.02629859688932242,37.618545454545455,37.775636363636366,Sleep stage W,False,False,False,68,68,SC4031E0,0.0,98.31085876508162,8.760183482966694,0.3467843098515564
69,62.983333333333334,19.528177647241492,22.0,120.0,3.6654,0.08756125474965125,3.396,3.822,37.73587272727273,0.01465967652107224,37.70472727272727,37.77345454545454,Sleep stage W,False,False,False,69,69,SC4031E0,0.0,98.2860184528034,9.851650078370398,0.34638365404508614
70,58.416666666666664,18.107357313779637,26.0,110.0,3.5299,0.16207340929344324,2.96,3.722,37.71265454545455,0.019331847572807027,37.668727272727274,37.781090909090906,Sleep stage W,False,False,False,70,70,SC4031E0,0.0,98.26117814052519,9.215752066183262,0.3466170796322535
71,55.766666666666666,16.231005993331266,21.0,88.0,3.4784333333333337,0.295461016417094,1.87,3.73,37.72081818181818,0.01914188000819266,37.67309090909091,37.768,Sleep stage W,False,False,False,71,71,SC4031E0,0.0,98.23633782824699,8.410964013082728,0.34691250141411145
72,58.18333333333333,16.840914134597586,11.0,97.0,3.4093333333333335,0.29348723235526897,2.388,3.7,37.72121818181818,0.01626039146449079,37.662181818181814,37.76254545454545,Sleep stage W,False,False,False,72,72,SC4031E0,0.0,98.21149751596877,8.713944299654061,0.34680128334149973
73,58.86666666666667,19.66254194033812,-20.0,97.0,3.4948333333333332,0.14008868222982515,2.64,3.658,37.702236363636366,0.027215278888129482,37.64036363636364,37.789818181818184,Sleep stage W,False,False,False,73,73,SC4031E0,0.0,98.18665720369056,9.971359652398885,0.3463397110273827
74,77.66666666666667,17.876116903722565,40.0,112.0,3.4778666666666664,0.17626338877436296,2.8040000000000003,3.728,37.720690909090905,0.026960368832852938,37.61309090909091,37.81272727272727,Sleep stage W,False,False,False,74,74,SC4031E0,0.0,98.16181689141234,9.114321840635645,0.34665431266255264
75,72.9,15.824769613910133,38.0,99.0,3.5083,0.07695091509094178,3.192,3.676,37.76992727272727,0.021536699410254507,37.72,37.81818181818182,Sleep stage W,False,False,False,75,75,SC4031E0,0.0,98.13697657913414,7.989335722046008,0.3470672728232295
76,53.583333333333336,18.604024355558725,-30.0,83.0,3.4910333333333337,0.07625002003642731,3.3000000000000003,3.624,37.7918909090909,0.01777735582603047,37.74618181818182,37.83672727272727,Sleep stage W,False,False,False,76,76,SC4031E0,0.0,98.11213626685593,9.37826219781579,0.346557425376115
77,48.9,18.295445699226168,3.0,106.0,3.4696000000000002,0.09795767793627333,3.238,3.664,37.78298181818182,0.014929741795579259,37.74290909090909,37.82145454545454,Sleep stage W,False,False,False,77,77,SC4031E0,0.0,98.08729595457771,9.245680527549357,0.3466060934858377
78,40.63333333333333,17.811014070575045,0.0,116.0,3.4804000000000004,0.07465547535177841,3.278,3.634,37.763163636363636,0.022692802951270002,37.72218181818182,37.87381818181818,Sleep stage W,False,False,False,78,78,SC4031E0,0.0,98.0624556422995,8.980162510639301,0.3467035598999684
79,38.88333333333333,23.034822672544184,-23.0,129.0,3.5085333333333333,0.06420370359687637,3.386,3.63,37.74429090909091,0.017480510989751005,37.712363636363634,37.78545454545454,Sleep stage W,False,False,False,79,79,SC4031E0,0.0,98.0376153300213,11.581615039868968,0.3457486181129438
80,38.483333333333334,13.750747454431545,2.0,72.0,3.5519666666666665,0.08060479031808356,3.314,3.698,37.72078181818181,0.025761082827197232,37.66981818181818,37.83672727272727,Sleep stage W,False,False,False,80,80,SC4031E0,0.0,98.01277501774308,6.955978517533857,0.3474465978212543
81,36.46666666666667,23.667464775275125,-8.0,125.0,3.5279000000000003,0.061061089628884464,3.29,3.62,37.69861818181818,0.02489185867104189,37.61636363636364,37.79309090909091,Sleep stage W,False,False,False,81,81,SC4031E0,0.0,97.98793470546487,11.894793477266447,0.3456336565008038
82,39.733333333333334,13.345244679493725,4.0,72.0,3.4971666666666668,0.06416779219792093,3.352,3.648,37.67190909090909,0.026100853347247464,37.61745454545454,37.769090909090906,Sleep stage W,False,False,False,82,82,SC4031E0,0.0,97.96309439318665,6.736790131944783,0.3475270575437661
83,44.81666666666667,14.542456998580246,7.0,83.0,3.4819666666666667,0.1520151271712421,2.594,3.66,37.641963636363634,0.029501287267051927,37.53454545454545,37.698181818181816,Sleep stage W,False,False,False,83,83,SC4031E0,0.0,97.93825408090845,7.423243626461365,0.34727507403862906
84,39.21666666666667,15.960463304330762,12.0,79.0,3.5325,0.07100199527712817,3.378,3.694,37.61681818181818,0.017987644979286992,37.58581818181818,37.66763636363636,Sleep stage W,False,False,False,84,84,SC4031E0,0.0,97.91341376863024,8.05123364744251,0.347044551318675
85,40.78333333333333,17.55191505854054,6.0,118.0,3.5201000000000002,0.08240099109436323,3.298,3.656,37.62305454545454,0.021461139202468085,37.577090909090906,37.708,Sleep stage W,False,False,False,85,85,SC4031E0,0.0,97.88857345635202,8.858358520364634,0.3467482717364646
86,43.95,22.76138909059228,-59.0,82.0,3.4971,0.26149198203131724,2.428,3.754,37.597218181818185,0.02453488661390367,37.46363636363636,37.63709090909091,Sleep stage W,False,False,False,86,86,SC4031E0,0.0,97.8637331440738,11.642186527327459,0.3457263835175297
87,41.65,19.21182361637403,-40.0,74.0,3.4651333333333336,0.08091260030977188,3.188,3.614,37.568999999999996,0.01590295985756488,37.530181818181816,37.60981818181818,Sleep stage W,False,False,False,87,87,SC4031E0,0.0,97.8388928317956,9.686824408496786,0.3464441582895296
88,47.833333333333336,21.563214561428964,-11.0,136.0,3.420466666666667,0.16353893182426701,2.59,3.594,37.471745454545456,0.07528863248737379,37.35454545454545,37.58145454545454,Sleep stage W,False,False,False,88,88,SC4031E0,0.0,97.81405251951739,10.945146212538749,0.34598225323506393
89,56.81666666666667,17.935524959017943,23.0,103.0,3.4934333333333334,0.07903002945435071,3.2800000000000002,3.696,37.385836363636365,0.02152483862160235,37.32181818181818,37.45709090909091,Sleep stage W,False,False,False,89,89,SC4031E0,0.0,97.78921220723917,9.046792508963323,0.34667910134500574
90,60.3,16.16508583336321,26.0,97.0,3.5116,0.0866231685713086,3.294,3.67,37.41123636363636,0.018775014168431973,37.36981818181818,37.467999999999996,Sleep stage W,False,False,False,90,90,SC4031E0,0.0,97.76437189496096,8.169166085252915,0.3470012606525393
91,75.71666666666667,21.49425633874212,-10.0,162.0,3.5650666666666666,0.08539903720508525,3.0700000000000003,3.712,37.43667272727272,0.026658606908728785,37.38181818181818,37.48109090909091,Sleep stage W,False,False,False,91,91,SC4031E0,0.0,97.73953158268276,10.832527206576145,0.34602359344542655
92,65.36666666666666,22.644327226825602,-16.0,149.0,3.4663,0.07032384612159187,3.206,3.638,37.489636363636365,0.01846524544262226,37.44945454545454,37.541090909090904,Sleep stage W,False,False,False,92,92,SC4031E0,0.0,97.71469127040454,11.392487459534394,0.3458180431082151
93,60.4,14.071484167161136,22.0,96.0,3.4879666666666664,0.08661446504802513,3.29,3.69,37.51536363636364,0.019714281436619047,37.470181818181814,37.56072727272727,Sleep stage W,False,False,False,93,93,SC4031E0,0.0,97.68985095812633,7.122356548628593,0.34738552373570014
94,57.68333333333333,14.205036274348458,29.0,88.0,3.485,0.07220110802473886,3.2920000000000003,3.618,37.54023636363636,0.026258291095189422,37.385090909090906,37.612,Sleep stage W,False,False,False,94,94,SC4031E0,0.0,97.66501064584811,7.174719245198968,0.34736630242511524
95,55.56666666666667,22.19562018857674,-17.0,155.0,3.420466666666667,0.4343892826588713,0.16,3.628,37.54198181818182,0.05187097470193722,37.169090909090905,37.58472727272727,Sleep stage W,False,False,False,95,95,SC4031E0,0.0,97.64017033356991,11.532199376947242,0.3457667576257457
96,50.4,20.51601000844625,-28.0,98.0,3.4561333333333333,0.1851359380443343,2.668,3.666,37.562,0.017027930385782465,37.521454545454546,37.60218181818182,Sleep stage W,False,False,False,96,96,SC4031E0,0.0,97.6153300212917,10.44314094226746,0.3461665294440288
97,66.01666666666667,24.764552399661,-4.0,170.0,3.5036666666666667,0.10978413161999129,2.938,3.686,37.56921818181818,0.019445630922740816,37.50509090909091,37.62290909090909,Sleep stage W,False,False,False,97,97,SC4031E0,0.0,97.59048970901348,12.49206033145049,0.3454144116479162
98,63.6,14.915539994694567,37.0,103.0,3.496566666666667,0.09546663756982796,3.3080000000000003,3.706,37.581472727272725,0.017046935693224304,37.55090909090909,37.63381818181818,Sleep stage W,False,False,False,98,98,SC4031E0,0.0,97.56564939673527,7.553236634917112,0.3472273561754735
99,59.68333333333333,18.490981285180325,-33.0,100.0,3.4559,0.1184502286475912,2.93,3.624,37.57881818181818,0.01429783547162082,37.533454545454546,37.62290909090909,Sleep stage W,False,False,False,99,99,SC4031E0,0.0,97.54080908445707,9.363940871237753,0.34656268245193755
